,Month,Days,DayOfWeek,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
27156,2,27,6,1,2,25,0,94,112.02,70.0
27157,10,21,4,2,5,15,0,100,115.9,65.0
27158,1,16,6,1,3,107,3,99,83.51,68.0
27159,12,15,2,1,2,5,0,100,78.52,65.0
27160,4,13,2,1,1,5,0,100,84.24,65.0
27161,11,5,5,1,3,28,1,96,112.5,119.25
27162,5,24,1,1,2,5,0,100,86.61,65.0
27163,3,30,2,1,3,0,0,100,84.31,104.0
27164,4,7,3,1,3,0,1,100,88.39,99.0
27165,5,31,1,1,6,64,1,78,88.02,108.25
27166,9,20,0,4,6,3,0,97,77.94,70.0
27167,1,18,1,1,3,0,4,98,76.0,89.0
27168,2,18,3,4,2,1,1,86,78.35,115.0
27169,4,14,3,1,3,20,1,100,87.7,70.85
27170,12,30,3,1,2,0,4,90,89.96,109.0
27171,6,21,0,1,5,103,1,95,79.43,85.0
27172,12,13,1,1,7,103,1,78,81.45,85.0
27173,10,10,0,2,3,5,0,100,82.35,65.0
27174,8,19,3,1,2,5,0,99,80.22,65.0
27175,3,22,1,2,5,41,1,99,86.83,93.6
27176,5,10,1,1,2,20,1,100,79.87,70.85
27177,7,5,1,1,2,9,1,93,93.76,91.56
27178,3,10,3,3,3,64,1,100,104.51,122.55
27179,1,19,2,2,3,1,1,96,77.41,115.0
27180,8,23,1,1,3,0,0,98,82.48,99.0
27181,4,17,6,5,2,25,0,82,80.24,70.0
27182,3,8,1,1,3,9,1,100,94.95,93.95
27183,5,13,4,1,2,107,1,100,115.42,111.2
27184,3,4,4,1,3,0,1,100,136.06,179.0
27185,5,20,4,2,3,0,0,100,125.44,149.0
27186,9,30,3,1,2,5,0,100,89.6,65.0
27187,1,15,4,1,6,1,1,83,97.43,115.0
27188,1,16,6,1,6,0,0,99,83.51,105.0
27189,7,9,5,1,6,49,1,100,157.86,114.22
27190,12,11,6,1,5,64,0,63,80.07,97.65
27191,8,7,6,4,3,3,0,92,87.99,70.0
27192,2,11,3,1,2,24,0,98,90.3,70.0
27193,3,18,4,1,2,4,0,98,141.58,70.0
27194,10,29,4,2,3,1,1,100,146.7,179.0
27195,3,6,6,1,2,0,1,83,80.13,85.0
27196,10,7,4,2,7,41,3,100,171.94,197.1
27197,5,25,1,1,3,103,1,100,81.05,85.0
27198,10,15,5,1,3,24,0,100,135.68,70.0
27199,7,24,6,5,2,25,0,97,89.21,70.0
27200,9,10,5,1,2,104,1,100,103.01,114.0
27201,8,16,1,1,3,28,1,100,84.0,78.0
27202,7,19,1,1,3,24,0,100,85.13,70.0
27203,7,1,4,3,2,64,1,100,124.75,154.23
27204,6,4,5,1,2,58,3,100,164.1,159.0
27205,3,17,3,1,6,64,0,100,86.91,129.11
27206,3,4,4,1,1,64,1,100,136.06,173.63
27207,4,13,2,1,6,20,1,100,84.24,64.35
27208,12,7,2,1,3,0,1,80,80.65,85.0
27209,11,13,6,3,2,72,1,62,76.89,95.39
27210,9,30,4,1,2,24,0,100,142.96,70.0
27211,2,14,0,1,3,0,0,91,83.93,89.0
27212,4,12,1,11,3,24,0,93,83.93,70.0
27213,8,1,0,1,3,64,1,81,85.57,94.05
27214,6,25,5,1,2,78,3,100,127.55,134.25
27215,3,28,6,5,3,1,0,95,76.92,65.0
27216,1,27,2,2,3,103,1,80,71.69,85.0
27217,11,23,1,1,2,5,0,86,77.69,65.0
27218,10,9,6,4,5,98,1,100,79.53,101.15
27219,9,27,1,1,2,24,0,100,83.68,70.0
27220,3,3,2,1,6,1,1,100,87.32,110.0
27221,8,16,1,1,6,9,1,100,84.0,83.16
27222,7,28,3,3,3,50,1,100,93.61,127.1
27223,10,9,6,1,2,58,1,100,79.53,114.0
27224,5,11,2,1,3,58,1,100,76.22,85.0
27225,12,1,3,1,2,68,1,100,104.94,40.0
27226,7,24,6,5,2,25,0,97,89.21,70.0
27227,11,12,5,2,3,37,1,100,120.07,122.24
27228,4,9,5,1,3,0,1,100,125.3,154.0
27229,10,15,5,1,2,0,1,100,135.68,159.0
27230,3,21,0,1,2,3,0,100,93.14,70.0
27231,9,3,5,1,3,106,1,100,132.69,125.1
27232,3,24,3,1,1,0,1,99,83.38,70.0
27233,10,18,0,1,3,5,1,94,75.93,65.0
27234,5,16,0,1,1,21,1,99,81.26,70.85
27235,6,13,0,5,3,5,0,100,93.27,65.0
27236,4,23,5,1,0,3,0,100,136.41,70.0
27237,3,7,6,14,3,24,0,79,69.76,70.0
27238,1,23,6,1,6,48,1,78,76.06,80.32
27239,5,5,2,1,6,103,1,100,88.75,85.0
27240,10,17,6,1,5,3,0,70,75.56,70.0
27241,10,1,5,1,2,24,0,100,140.19,70.0
27242,10,17,0,1,3,21,1,99,84.11,64.35
27243,11,4,4,1,5,24,0,93,115.84,70.0
27244,3,21,0,3,2,104,3,100,93.14,127.35
27245,6,5,6,1,7,0,1,88,91.36,80.0
27246,3,9,2,1,3,64,0,100,93.82,103.55
27247,12,19,0,4,3,15,0,77,86.44,99.0
27248,7,25,0,2,3,72,3,99,88.52,104.72
27249,4,14,3,2,2,58,1,100,87.7,119.0
27250,2,6,5,1,3,1,1,97,103.31,120.0
27251,8,25,3,1,3,21,1,99,81.73,80.6
27252,1,19,2,2,3,1,1,96,77.41,115.0
27253,6,20,0,2,2,3,0,100,91.59,70.0
27254,4,2,4,2,1,1,1,99,100.24,80.0
27255,7,9,5,1,7,103,0,100,157.86,85.0
27256,10,10,0,1,2,64,1,100,82.35,113.05
27257,6,21,1,2,3,0,4,100,90.76,75.0
27258,6,18,4,2,3,1,1,94,120.05,120.0
27259,12,31,4,1,2,0,0,81,105.58,125.1
27260,10,7,4,2,5,81,3,100,171.94,191.2
27261,11,19,5,1,2,21,1,99,136.32,83.85
27262,12,27,1,3,3,41,3,99,89.3,103.91
27263,5,18,1,1,2,5,0,100,77.74,65.0
27264,5,30,0,1,2,106,1,54,87.38,110.97
27265,1,7,4,1,2,64,1,86,108.62,100.88
27266,5,4,1,3,3,4,0,95,75.13,70.0
27267,2,19,5,1,2,3,0,100,131.42,70.0
27268,6,4,5,1,7,0,1,100,164.1,189.0
27269,12,30,3,1,3,52,1,90,89.96,84.6
27270,3,29,1,1,2,0,4,100,82.43,95.0
27271,1,28,4,1,2,1,1,100,121.52,120.0
27272,2,7,0,1,3,64,1,94,82.99,90.25
27273,7,1,4,1,7,0,1,100,124.75,189.0
27274,1,10,0,1,3,0,1,82,72.59,80.0
27275,9,8,3,1,3,21,1,98,60.7,64.35
27276,12,27,1,1,3,106,1,99,89.3,108.3
27277,9,17,4,2,2,1,1,100,104.22,89.0
27278,7,2,5,1,2,58,1,99,124.14,169.0
27279,4,9,5,1,4,0,0,100,125.3,179.0
27280,10,22,5,1,3,28,1,100,136.45,156.75
27281,3,16,2,1,3,28,1,97,85.57,74.25
27282,12,14,2,1,2,1,0,95,85.0,97.16
27283,8,12,4,1,3,0,3,99,109.71,169.0
27284,2,5,5,1,3,43,1,100,112.22,122.55
27285,9,11,6,1,3,9,0,94,79.22,75.6
27286,7,17,6,1,7,55,1,95,98.81,110.3
27287,12,27,1,3,3,0,0,99,89.3,104.0
27288,5,2,6,4,3,3,0,84,75.99,70.0
27289,4,6,1,1,1,5,0,88,76.4,65.0
27290,10,5,2,1,5,24,1,100,78.53,70.0
27291,1,22,5,1,3,1,1,100,120.28,125.0
27292,7,23,5,1,7,24,0,100,131.91,70.0
27293,10,28,4,2,6,1,1,95,168.05,199.0
27294,5,10,1,1,6,106,1,100,79.87,103.41
27295,11,8,1,1,2,0,3,98,81.23,109.0
27296,12,22,3,1,3,9,1,75,80.09,83.16
27297,12,10,5,1,2,64,1,99,148.0,141.55
27298,9,9,3,2,2,1,1,99,88.2,110.0
27299,1,4,1,1,1,20,1,91,75.58,55.25
27300,9,22,3,4,3,104,1,99,96.31,109.15
27301,10,3,0,1,4,0,0,100,84.11,114.0
27302,7,6,2,1,0,25,0,100,109.12,70.0
27303,3,7,6,5,2,19,0,79,69.76,70.0
27304,6,21,1,2,2,64,1,100,90.76,109.77
27305,11,13,5,1,3,103,0,100,112.26,85.0
27306,2,10,3,1,2,0,1,96,102.62,109.0
27307,5,2,0,1,3,20,1,85,81.53,69.62
27308,12,6,1,1,5,64,1,84,80.0,110.67
27309,9,30,4,1,3,1,1,100,142.96,70.0
27310,11,30,1,3,2,24,0,89,76.12,70.0
27311,2,20,6,2,3,1,1,92,107.71,115.0
27312,4,15,4,1,2,0,1,100,105.14,109.0
27313,1,29,5,1,2,0,3,100,122.01,109.0
27314,10,4,1,1,5,0,3,100,77.29,134.0
27315,10,17,0,1,3,0,1,99,84.11,85.0
27316,7,17,6,5,2,3,0,95,98.81,70.0
27317,7,10,6,1,6,72,0,97,102.02,117.92
27318,8,11,3,1,1,45,1,99,85.41,108.73
27319,2,14,0,1,4,58,3,91,83.93,100.0
27320,12,14,2,1,5,24,0,95,85.0,70.0
27321,5,30,0,4,2,25,0,54,87.38,70.0
27322,4,5,1,1,2,0,0,100,83.82,104.0
27323,2,6,6,1,2,20,1,100,104.88,90.35
27324,11,11,4,1,4,58,1,100,137.21,199.0
27325,11,12,4,2,6,1,1,100,111.39,139.0
27326,10,26,2,1,2,0,0,100,99.19,95.0
27327,1,20,3,1,3,18,1,100,89.22,74.25
27328,12,27,0,1,3,64,3,99,85.63,84.55
27329,9,29,2,2,3,25,0,91,86.14,70.0
27330,5,23,0,1,3,56,1,88,85.5,70.73
27331,9,25,6,6,3,106,3,95,81.05,102.6
27332,5,6,4,1,2,3,0,100,135.53,70.0
27333,8,3,2,2,2,0,0,95,95.08,139.0
27334,12,15,3,2,2,106,1,80,80.54,109.35
27335,6,28,1,1,4,58,1,96,83.29,95.0
27336,9,8,3,1,2,106,4,98,60.7,98.1
27337,10,15,5,1,7,58,1,100,135.68,209.0
27338,1,24,6,6,2,25,0,64,75.65,70.0
27339,11,1,0,1,2,5,0,84,77.77,65.0
27340,12,19,0,1,3,0,3,77,86.44,114.0
27341,5,10,1,1,2,5,0,100,79.87,65.0
27342,2,5,5,1,2,102,3,100,112.22,101.15
27343,9,6,1,1,7,21,1,100,32.56,77.35
27344,9,13,1,2,5,15,0,100,82.33,59.0
27345,5,20,4,1,2,24,0,100,125.44,70.0
27346,12,21,2,1,1,64,1,84,85.9,79.05
27347,12,26,0,1,3,58,1,99,82.32,95.0
27348,2,14,0,1,7,0,0,91,83.93,114.0
27349,5,19,3,1,1,107,1,100,92.96,87.2
27350,7,14,3,1,3,0,0,100,107.72,175.0
27351,10,22,5,1,3,0,1,100,136.45,169.0
27352,11,8,1,1,6,21,0,98,81.23,64.35
27353,12,20,1,1,2,64,1,76,88.01,96.72
27354,8,13,5,1,1,106,0,100,112.73,107.1
27355,1,3,0,1,1,20,1,93,73.59,55.25
27356,6,2,3,1,2,64,1,99,103.86,113.05
27357,11,3,3,1,2,24,0,90,84.74,70.0
27358,2,20,6,2,5,1,1,92,107.71,125.0
27359,2,9,2,2,2,5,1,83,77.53,65.0
27360,10,13,3,1,3,4,0,100,84.35,70.0
27361,5,7,5,1,2,0,0,100,125.34,109.0
27362,2,23,1,1,3,1,1,99,85.17,95.0
27363,4,19,1,1,7,78,1,100,85.39,78.0
27364,9,22,3,4,6,0,1,99,96.31,104.25
27365,7,8,4,2,2,0,1,100,150.47,159.0
27366,1,15,5,1,2,104,3,100,111.28,139.7
27367,5,20,4,1,6,58,1,100,125.44,169.0
27368,9,19,0,1,3,9,1,85,82.95,79.8
27369,12,29,3,4,3,87,1,91,79.54,68.0
27370,12,4,6,1,3,1,1,95,105.3,120.0
27371,9,18,6,1,4,0,1,76,81.88,119.0
27372,11,18,4,2,3,1,1,99,129.02,149.0
27373,7,21,3,1,3,106,4,100,94.72,116.1
27374,10,10,6,5,6,14,0,73,73.45,70.0
27375,2,12,5,1,2,1,0,100,119.43,105.0
27376,11,19,4,2,3,1,1,99,121.0,115.0
27377,1,15,4,1,6,1,1,83,97.43,115.0
27378,11,19,5,1,3,58,1,99,136.32,174.0
27379,1,8,5,1,5,0,4,100,108.21,161.75
27380,11,20,6,3,2,3,0,81,84.56,70.0
27381,7,28,2,1,2,103,1,100,85.07,85.0
27382,12,10,5,1,4,64,1,99,148.0,203.3
27383,1,2,6,1,2,64,3,88,79.73,84.55
27384,9,6,0,7,2,3,0,87,77.75,70.0
27385,2,25,3,1,3,1,1,99,84.13,110.0
27386,10,25,1,1,2,41,3,100,96.23,136.8
27387,11,3,3,1,2,103,1,90,84.74,85.0
27388,3,14,0,1,5,58,3,85,77.05,114.0
27389,8,6,5,1,3,58,1,100,117.92,179.0
27390,2,4,4,1,2,0,1,100,111.79,139.0
27391,3,19,5,1,5,24,0,100,142.26,70.0
27392,2,4,4,1,0,64,3,100,111.79,125.13
27393,11,12,5,1,6,103,0,100,120.07,85.0
27394,1,15,5,1,7,1,1,100,111.28,139.0
27395,11,19,4,2,3,1,1,99,121.0,115.0
27396,10,2,6,1,3,0,1,100,81.67,114.0
27397,2,1,1,1,6,9,1,100,78.92,71.4
27398,6,4,5,1,2,15,0,100,164.1,169.0
27399,5,16,0,4,3,78,1,99,81.26,88.46
27400,1,25,1,1,3,78,1,93,75.62,82.45
27401,2,7,0,3,3,69,1,94,82.99,78.89
27402,2,24,3,1,2,3,0,100,98.85,70.0
27403,5,14,5,1,3,9,1,100,125.86,111.59
27404,12,17,5,1,6,64,1,79,127.26,141.55
27405,6,15,2,1,2,20,1,100,91.07,83.85
27406,2,26,5,1,3,24,0,100,128.02,70.0
27407,5,7,5,1,2,15,0,100,125.34,65.0
27408,1,29,5,1,2,64,3,100,122.01,134.83
27409,8,25,3,2,5,24,0,99,81.73,70.0
27410,1,29,5,1,1,0,4,100,122.01,119.0
27411,9,26,0,1,3,24,0,100,83.7,70.0
27412,7,7,2,4,7,1,1,100,92.29,100.0
27413,11,4,4,1,3,24,0,93,115.84,70.0
27414,7,26,0,4,3,5,0,100,83.93,65.0
27415,10,12,2,7,6,100,1,100,76.95,86.69
27416,5,2,0,1,2,0,1,85,81.53,90.0
27417,11,20,6,1,2,58,3,81,84.56,109.0
27418,2,10,3,2,3,1,1,96,102.62,115.0
27419,5,2,0,1,1,106,4,85,81.53,89.1
27420,4,19,1,1,3,0,1,100,85.39,104.0
27421,9,20,1,1,0,64,1,99,82.56,108.3
27422,12,20,1,2,2,0,0,76,88.01,99.0
27423,3,11,4,2,2,55,1,100,165.51,165.0
27424,12,10,5,1,4,24,0,99,148.0,70.0
27425,10,30,6,4,2,5,0,66,78.72,65.0
27426,4,25,0,1,3,20,1,86,84.11,66.37
27427,4,17,6,1,1,43,0,82,80.24,96.66
27428,1,9,6,5,1,25,0,61,76.0,70.0
27429,8,15,0,1,2,5,0,100,84.22,65.0
27430,12,16,4,2,7,1,0,100,149.38,141.36
27431,11,19,5,2,2,81,3,99,136.32,119.2
27432,11,16,2,1,2,64,1,91,84.23,93.0
27433,12,6,1,2,7,37,1,84,80.0,94.07
27434,9,2,4,2,3,43,3,100,127.68,132.05
27435,8,19,4,1,7,33,1,100,101.48,125.5
27436,6,9,2,2,5,4,0,95,78.18,70.0
27437,7,24,6,1,6,78,1,97,89.21,89.25
27438,6,5,6,1,6,0,0,88,91.36,129.0
27439,2,5,5,1,2,48,1,100,112.22,123.48
27440,4,9,5,1,1,64,0,100,125.3,125.13
27441,7,6,2,1,7,0,4,100,109.12,134.0
27442,9,28,2,3,3,0,0,100,90.55,114.0
27443,10,3,6,4,3,3,0,90,82.71,70.0
27444,11,18,4,2,3,85,3,99,129.02,119.2
27445,5,5,2,2,2,1,0,100,88.75,105.0
27446,6,10,4,2,3,64,3,100,128.93,144.53
27447,4,26,1,1,3,20,1,100,85.74,70.85
27448,11,4,3,1,2,5,0,91,80.18,65.0
27449,12,3,5,1,2,21,1,99,133.03,122.85
27450,2,27,5,2,7,1,1,100,103.6,125.0
27451,1,22,5,1,3,3,0,100,120.28,70.0
27452,10,9,6,1,5,55,1,100,79.53,108.16
27453,10,9,6,1,7,25,0,100,79.53,70.0
27454,6,11,5,1,7,58,0,100,130.83,169.0
27455,12,2,4,1,3,24,0,66,99.37,70.0
27456,12,10,5,6,2,99,1,99,148.0,128.8
27457,8,12,4,3,4,41,1,99,109.71,126.0
27458,7,12,1,1,3,24,0,100,109.76,70.0
27459,2,11,4,1,2,25,0,100,119.76,70.0
27460,4,26,1,1,0,58,1,100,85.74,105.0
27461,5,15,6,1,5,64,1,96,84.2,103.55
27462,10,28,4,2,3,36,3,95,168.05,204.35
27463,4,5,1,1,3,72,0,100,83.82,91.52
27464,5,25,2,1,3,64,3,100,88.4,122.55
27465,2,9,2,1,2,58,1,83,77.53,100.35
27466,12,27,1,1,2,103,1,99,89.3,85.0
27467,5,20,3,4,2,5,0,97,82.8,65.0
27468,4,24,6,5,3,25,0,85,95.1,70.0
27469,9,18,6,1,5,103,1,76,81.88,85.0
27470,1,26,2,3,3,58,1,96,75.92,99.0
27471,8,16,1,1,5,33,1,100,84.0,120.5
27472,11,19,4,2,7,1,1,99,121.0,135.0
27473,12,29,3,1,3,18,1,91,79.54,60.0
27474,7,31,6,1,6,9,0,90,81.33,83.16
27475,12,30,3,1,3,58,1,90,89.96,109.0
27476,12,2,4,10,3,24,0,66,99.37,70.0
27477,4,11,0,5,2,5,0,88,82.45,65.0
27478,1,9,6,5,2,19,0,61,76.0,70.0
27479,9,9,3,1,3,5,0,99,88.2,65.0
27480,3,8,1,1,3,58,1,100,94.95,112.0
27481,2,2,2,1,3,64,1,97,74.85,85.22
27482,2,21,0,1,3,1,1,100,104.04,110.0
27483,8,27,5,1,3,0,0,100,117.33,125.0
27484,1,3,6,5,5,25,0,51,74.75,65.0
27485,6,2,3,3,3,1,1,99,103.86,129.0
27486,8,22,0,1,5,64,1,96,84.63,108.3
27487,7,24,6,1,3,41,1,97,89.21,99.1
27488,11,2,2,1,7,66,3,97,84.95,103.2
27489,9,14,2,2,3,0,4,100,82.88,119.0
27490,2,21,6,2,6,1,1,100,105.86,125.0
27491,3,6,6,1,4,0,1,83,80.13,85.0
27492,11,21,0,4,2,96,1,100,86.91,87.2
27493,1,14,4,1,2,64,0,100,107.54,115.43
27494,12,20,1,1,5,102,1,76,88.01,92.65
27495,1,25,1,1,2,24,0,93,75.62,70.0
27496,7,24,6,1,3,56,3,97,89.21,89.96
27497,3,14,0,1,2,0,1,85,77.05,85.0
27498,10,27,3,3,2,72,3,96,90.77,113.52
27499,6,1,2,1,1,0,1,92,91.31,104.0
27500,1,25,1,1,6,64,1,93,75.62,108.3
27501,3,8,1,4,3,0,3,100,94.95,110.5
27502,1,14,4,1,3,25,0,100,107.54,70.0
27503,5,19,3,1,6,0,1,100,92.96,134.0
27504,10,14,4,2,6,1,1,100,132.17,140.0
27505,5,2,0,4,3,5,0,85,81.53,65.0
27506,3,25,4,2,2,64,0,100,149.51,163.93
27507,8,20,5,1,2,24,0,100,100.31,70.0
27508,10,24,0,3,2,1,1,100,96.98,129.0
27509,12,28,2,1,3,9,1,91,82.6,67.2
27510,12,25,6,1,2,58,0,94,83.73,80.0
27511,4,26,0,4,2,5,0,77,64.77,65.0
27512,3,5,4,2,2,1,1,100,89.11,85.0
27513,2,26,5,1,6,0,1,100,128.02,189.0
27514,12,16,4,2,5,0,3,100,149.38,169.0
27515,3,28,6,5,2,5,0,95,76.92,65.0
27516,9,10,4,1,3,1,1,100,114.73,110.0
27517,9,28,2,1,7,0,1,100,90.55,139.0
27518,9,3,5,1,2,21,0,100,132.69,83.85
27519,4,21,2,1,1,0,4,93,75.92,80.0
27520,7,20,2,1,7,1,0,100,96.5,113.9
27521,5,29,6,1,0,68,1,74,92.14,40.0
27522,4,17,6,1,3,0,1,82,80.24,85.0
27523,7,25,0,4,2,3,0,99,88.52,70.0
27524,4,19,1,1,3,18,1,100,85.39,75.38
27525,7,2,5,1,6,0,1,99,124.14,149.0
27526,12,1,3,1,4,1,1,100,104.94,110.0
27527,12,24,5,1,2,0,1,76,89.42,90.0
27528,12,21,2,1,7,33,1,84,85.9,101.5
27529,3,15,1,1,3,20,1,93,77.62,58.5
27530,2,26,5,1,2,106,4,100,128.02,152.1
27531,8,10,2,1,3,58,1,100,79.82,109.0
27532,8,30,1,1,5,103,1,98,82.25,85.0
27533,7,29,4,2,3,64,3,100,144.11,163.93
27534,6,19,6,1,3,21,0,90,84.33,77.35
27535,12,16,4,2,5,37,1,100,149.38,184.92
27536,2,7,0,4,3,64,1,94,82.99,99.13
27537,10,3,0,1,2,0,1,100,84.11,119.0
27538,2,12,5,1,2,0,1,100,119.43,99.0
27539,5,4,2,1,5,78,1,100,87.28,89.25
27540,6,25,5,1,2,0,1,100,127.55,109.0
27541,8,3,1,1,3,1,0,95,89.79,105.0
27542,3,5,5,1,7,0,3,100,132.36,189.0
27543,4,28,3,1,4,103,1,100,98.14,85.0
27544,3,2,1,1,3,4,0,89,74.87,70.0
27545,7,1,4,1,3,43,1,100,124.75,141.55
27546,11,3,3,1,3,24,0,90,84.74,70.0
27547,12,31,4,2,0,0,3,81,105.58,140.4
27548,11,16,2,1,2,18,1,91,84.23,75.0
27549,4,23,4,2,2,1,1,97,122.39,115.0
27550,7,14,3,2,6,78,3,100,107.72,93.0
27551,5,8,6,1,3,64,3,77,80.35,115.0
27552,10,27,3,1,3,24,0,96,90.77,70.0
27553,12,30,3,1,6,56,1,90,89.96,86.18
27554,4,2,5,1,5,64,1,100,126.59,183.33
27555,12,5,0,4,2,39,1,100,100.87,99.7
27556,3,5,5,1,3,4,0,100,132.36,70.0
27557,5,19,3,1,3,64,1,100,92.96,113.05
27558,9,2,4,1,3,21,1,100,127.68,96.85
27559,9,17,5,1,2,64,1,100,127.71,154.23
27560,4,15,4,1,6,24,0,100,105.14,70.0
27561,3,13,6,1,3,20,1,90,87.62,58.5
27562,11,8,1,3,2,5,0,98,81.23,65.0
27563,1,26,2,1,6,49,1,96,75.92,81.67
27564,5,11,2,2,1,64,1,100,76.22,94.05
27565,4,3,6,1,2,0,1,68,75.22,85.0
27566,7,26,0,4,2,3,0,100,83.93,70.0
27567,4,23,5,2,2,0,0,100,136.41,119.0
27568,2,6,6,1,2,103,1,100,104.88,85.0
27569,6,8,2,2,2,24,0,100,92.36,70.0
27570,10,9,6,4,2,25,0,100,79.53,70.0
27571,8,26,4,2,3,1,1,100,111.28,109.0
27572,7,7,3,1,6,58,1,99,122.27,134.0
27573,5,14,5,1,2,15,0,100,125.86,65.0
27574,6,14,1,1,6,0,1,100,91.65,119.0
27575,10,31,0,5,2,25,0,81,76.61,70.0
27576,12,9,4,1,2,106,1,89,103.1,109.0
27577,12,12,0,2,6,64,1,85,84.8,110.67
27578,12,9,4,2,3,41,1,89,103.1,124.7
27579,12,30,3,1,2,64,1,90,89.96,85.5
27580,8,25,3,1,7,0,0,99,81.73,0.0
27581,5,2,6,4,2,3,0,84,75.99,70.0
27582,10,27,3,1,5,103,1,96,90.77,85.0
27583,1,18,1,1,3,0,1,98,76.0,85.0
27584,9,3,5,1,3,0,0,100,132.69,149.0
27585,9,1,3,1,3,9,1,100,85.45,79.8
27586,2,7,0,1,2,0,2,94,82.99,99.25
27587,2,11,4,1,2,0,3,100,119.76,166.1
27588,4,15,4,1,3,0,0,100,105.14,129.0
27589,10,5,2,1,3,106,1,100,78.53,125.1
27590,11,9,2,1,2,77,1,100,89.3,81.75
27591,5,3,1,1,2,0,1,98,86.08,99.0
27592,2,6,5,1,3,1,1,97,103.31,120.0
27593,3,9,2,1,3,9,1,100,93.82,91.56
27594,1,3,6,5,2,25,0,51,74.75,70.0
27595,5,13,4,2,3,20,0,100,115.42,104.98
27596,8,21,6,1,3,104,3,72,82.68,101.55
27597,9,10,5,1,2,18,1,100,103.01,85.5
27598,9,11,6,12,3,24,0,94,79.22,70.0
27599,11,26,5,1,3,41,0,97,109.18,125.1
27600,8,25,3,1,3,64,1,99,81.73,117.8
27601,6,27,0,1,7,0,0,95,84.45,120.45
27602,3,6,6,1,7,0,1,83,80.13,104.0
27603,6,23,3,1,6,64,1,100,105.87,127.3
27604,7,19,1,6,2,24,0,100,85.13,70.0
27605,12,22,3,1,3,0,4,75,80.09,99.0
27606,11,4,4,1,3,0,1,93,115.84,109.0
27607,11,15,0,1,3,4,0,67,70.11,70.0
27608,6,24,4,1,6,0,1,100,128.01,219.0
27609,8,7,6,5,7,3,0,92,87.99,70.0
27610,7,20,2,1,6,1,0,100,96.5,113.9
27611,11,21,0,1,3,71,1,100,86.91,98.1
27612,7,1,4,1,2,9,1,100,124.75,137.54
27613,7,14,3,1,5,49,1,100,107.72,122.89
27614,5,1,6,1,3,0,3,76,79.59,126.2
27615,4,6,2,1,7,41,1,99,84.45,107.19
27616,9,1,3,1,3,0,4,100,85.45,85.0
27617,7,18,6,5,3,25,0,88,81.84,70.0
27618,4,26,1,1,2,64,1,100,85.74,99.75
27619,2,22,1,1,7,0,1,100,99.05,111.35
27620,3,16,2,1,2,72,1,97,85.57,87.12
27621,4,3,6,1,3,0,3,68,75.22,104.0
27622,12,3,5,1,2,64,1,99,133.03,165.3
27623,12,13,0,10,3,5,0,88,75.87,65.0
27624,9,24,5,1,3,58,1,100,160.05,229.0
27625,1,24,0,1,7,64,1,85,74.37,90.25
27626,10,7,4,2,2,104,3,100,171.94,249.0
27627,4,13,2,4,2,104,3,100,84.24,110.95
27628,3,25,3,1,3,1,1,100,83.34,85.0
27629,12,26,0,1,2,28,1,99,82.32,71.25
27630,4,6,2,1,3,0,3,99,84.45,104.0
27631,9,28,2,3,6,0,0,100,90.55,119.0
27632,10,22,5,2,5,85,1,100,136.45,151.2
27633,7,21,3,1,3,58,1,100,94.72,129.0
27634,6,11,5,1,2,52,1,100,130.83,143.1
27635,7,23,5,5,6,0,0,100,131.91,179.0
27636,4,13,2,1,3,64,1,100,84.24,94.05
27637,8,14,6,5,3,25,0,100,83.17,70.0
27638,11,9,2,1,3,24,0,100,89.3,70.0
27639,4,11,0,3,5,106,1,88,82.45,110.66
27640,3,22,1,1,0,0,1,99,86.83,114.0
27641,8,30,1,1,2,64,1,98,82.25,117.8
27642,4,1,4,1,6,103,3,100,126.56,85.0
27643,6,30,3,1,3,0,1,100,91.59,111.85
27644,5,20,4,2,3,52,3,100,125.44,134.1
27645,6,17,4,1,7,48,1,100,152.05,183.38
27646,6,19,6,5,2,3,0,90,84.33,70.0
27647,10,13,3,3,6,41,1,100,84.35,116.1
27648,8,15,6,4,6,3,0,84,76.82,70.0
27649,10,2,6,5,3,3,0,100,81.67,70.0
27650,3,21,0,5,2,106,3,100,93.14,113.22
27651,11,17,3,1,5,58,1,90,85.09,95.0
27652,11,19,5,1,2,64,1,99,136.32,165.3
27653,5,25,2,1,3,5,0,100,88.4,65.0
27654,7,20,2,1,5,1,0,100,96.5,101.15
27655,2,22,0,4,3,25,0,100,99.08,70.0
27656,9,22,3,1,2,0,4,99,96.31,134.0
27657,7,12,1,1,3,0,0,100,109.76,175.0
27658,1,18,1,2,6,32,0,98,76.0,65.86
27659,10,7,4,2,3,78,3,100,171.94,186.75
27660,5,19,3,4,2,3,0,100,92.96,70.0
27661,4,22,3,1,2,5,0,100,79.69,65.0
27662,12,3,5,4,2,0,1,99,133.03,174.0
27663,12,27,1,3,3,37,1,99,89.3,100.12
27664,1,31,6,5,7,25,0,72,73.49,70.0
27665,11,7,0,1,2,9,1,83,80.2,67.2
27666,1,23,5,1,2,1,1,100,100.21,100.0
27667,2,24,3,1,7,3,0,100,98.85,70.0
27668,8,22,0,1,3,21,0,96,84.63,74.1
27669,3,3,3,1,6,103,1,93,86.11,85.0
27670,11,1,1,4,3,98,1,99,86.5,91.2
27671,2,27,6,1,3,0,1,94,112.02,120.45
