,Year,Month,Days,DayOfWeek,IsWeekend,IsHoliday,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
412,2022,2,5,5,1,0,1,3,1,1,100,112.22,109.0
413,2022,7,4,0,0,0,4,3,0,0,64,101.11,70.0
414,2022,3,4,4,0,0,2,3,1,1,100,136.06,120.0
415,2021,5,17,0,0,0,1,3,5,0,89,78.21,65.0
416,2022,11,4,4,0,0,1,3,24,0,93,115.84,70.0
417,2022,5,17,1,0,0,1,3,45,1,100,83.55,103.55
418,2022,5,12,3,0,0,1,2,41,1,100,84.13,114.66
419,2022,2,7,0,0,0,1,3,64,1,94,82.99,90.25
420,2022,2,2,2,0,0,1,2,0,4,97,74.85,90.0
421,2022,9,16,4,0,0,1,2,21,0,100,122.23,83.85
422,2021,5,5,2,0,0,2,2,1,0,100,88.75,105.0
423,2022,6,5,6,1,0,1,3,20,0,88,91.36,64.35
424,2022,12,10,5,1,0,2,3,94,3,99,148.0,147.9
425,2022,1,28,4,0,0,1,3,0,1,100,121.52,80.0
426,2022,5,14,5,1,0,1,2,0,1,100,125.86,139.0
427,2021,3,2,1,0,0,1,6,103,1,89,74.87,85.0
428,2022,10,20,3,0,0,1,2,68,1,96,81.19,40.0
429,2022,2,28,0,0,0,1,2,20,1,87,78.75,55.25
430,2022,2,2,2,0,0,6,2,4,0,97,74.85,70.0
431,2022,2,6,6,1,0,1,2,20,1,100,104.88,90.35
432,2022,12,1,3,0,0,1,3,24,0,100,104.94,70.0
433,2022,12,30,4,0,0,3,1,91,1,77,92.93,98.52
434,2022,4,17,6,1,0,1,2,26,0,82,80.24,70.0
435,2022,6,24,4,0,0,1,2,4,0,100,128.01,70.0
436,2022,8,14,6,1,0,1,2,106,1,100,83.17,102.6
437,2022,10,8,5,1,0,1,3,56,0,100,170.76,154.92
438,2021,12,30,3,0,0,1,3,0,4,90,89.96,109.0
439,2022,5,7,5,1,0,1,3,72,1,100,125.34,113.52
440,2022,4,22,4,0,0,4,2,70,1,100,145.64,152.15
441,2022,2,13,6,1,0,1,3,4,0,82,83.81,70.0
442,2022,7,15,4,0,0,1,2,0,1,100,135.93,189.0
443,2022,6,30,3,0,0,1,7,0,1,100,91.59,126.85
444,2021,1,13,2,0,0,2,5,5,0,66,74.04,65.0
445,2022,8,23,1,0,0,3,6,24,0,98,82.48,70.0
446,2022,8,1,0,0,0,1,3,24,0,81,85.57,70.0
447,2022,4,23,5,1,0,3,5,41,1,100,136.41,215.1
448,2022,7,6,2,0,0,1,3,20,1,100,109.12,64.35
449,2022,9,6,1,0,0,1,3,72,3,100,32.56,100.32
450,2022,12,19,0,0,0,3,3,0,0,77,86.44,114.0
451,2021,7,9,4,0,0,2,2,1,1,100,114.87,105.0
452,2022,10,28,4,0,0,1,2,0,1,95,168.05,99.0
453,2022,10,21,4,0,0,2,3,64,3,100,115.9,163.93
454,2022,8,23,1,0,0,3,2,24,0,98,82.48,70.0
455,2022,7,11,0,0,0,3,5,28,1,100,109.3,100.5
456,2022,11,9,2,0,0,1,1,21,0,100,89.3,70.85
457,2022,9,7,2,0,0,1,3,24,0,100,88.23,70.0
458,2021,2,19,4,0,0,2,3,1,1,99,103.64,115.0
459,2022,4,21,3,0,0,1,2,102,1,100,96.94,89.25
460,2022,10,10,0,0,0,4,3,3,0,100,82.35,70.0
461,2022,8,13,5,1,0,1,2,0,0,100,112.73,130.0
462,2021,8,14,5,1,0,1,6,1,1,98,111.62,125.0
463,2022,8,19,4,0,0,1,3,28,1,100,101.48,74.25
464,2022,7,2,5,1,0,2,3,106,3,99,124.14,162.1
465,2022,10,22,5,1,0,1,0,9,1,100,136.45,180.79
466,2022,11,2,2,0,0,1,3,58,1,97,84.95,99.0
467,2022,10,21,4,0,0,2,3,21,1,100,115.9,119.6
468,2022,11,18,4,0,0,2,3,1,1,99,129.02,149.0
469,2022,3,25,4,0,0,1,2,25,0,100,149.51,70.0
470,2022,3,18,4,0,0,2,5,1,1,98,141.58,139.0
471,2022,4,16,5,1,0,1,5,3,0,100,113.29,70.0
472,2022,3,14,0,0,0,1,5,20,1,85,77.05,64.35
473,2022,2,1,1,0,0,1,6,64,1,100,78.92,95.62
474,2021,8,8,6,1,0,4,3,3,0,87,79.7,70.0
475,2022,1,17,0,0,0,1,2,0,1,94,77.55,82.0
476,2022,11,12,5,1,0,1,3,1,1,100,120.07,125.0
477,2021,8,1,6,1,0,1,7,103,1,95,81.73,85.0
478,2022,10,4,1,0,0,2,6,25,0,100,77.29,70.0
479,2022,12,21,2,0,0,1,3,58,1,84,85.9,104.0
480,2022,10,13,3,0,0,1,3,103,1,100,84.35,85.0
481,2022,10,13,3,0,0,1,5,24,0,100,84.35,70.0
482,2022,6,13,0,0,0,1,2,20,0,100,93.27,83.85
483,2022,3,22,1,0,0,1,6,104,0,99,86.83,104.0
484,2022,12,16,4,0,0,2,6,1,0,100,149.38,141.36
485,2022,1,18,1,0,0,1,3,18,1,98,76.0,66.75
486,2022,6,9,3,0,0,2,5,58,0,100,96.16,129.0
487,2021,2,11,3,0,0,1,3,1,1,98,90.3,110.0
488,2022,11,24,3,0,0,2,1,84,1,62,93.22,105.46
489,2022,4,13,2,0,0,1,7,107,1,100,84.24,79.2
490,2022,9,10,5,1,0,1,2,0,1,100,103.01,114.0
491,2022,3,22,1,0,0,2,3,104,3,99,86.83,104.0
492,2022,10,15,5,1,0,1,5,0,3,100,135.68,149.0
493,2022,7,5,1,0,0,1,5,0,1,93,93.76,109.0
494,2022,1,29,5,1,0,1,3,104,1,100,122.01,139.0
495,2022,2,13,6,1,0,3,2,1,0,82,83.81,70.0
496,2022,1,3,0,0,0,1,2,0,1,93,73.59,90.0
497,2021,12,28,1,0,0,1,3,64,1,87,76.94,84.55
498,2022,8,26,4,0,0,2,0,0,1,100,111.28,139.0
499,2022,10,7,4,0,0,2,2,106,3,100,171.94,179.1
500,2021,12,17,4,0,0,1,3,1,0,100,111.95,101.15
501,2022,7,5,1,0,0,1,3,0,1,93,93.76,99.0
502,2022,8,19,4,0,0,3,7,3,0,100,101.48,70.0
503,2022,12,21,2,0,0,1,3,9,1,84,85.9,87.36
504,2022,6,11,5,1,0,1,2,50,0,100,130.83,143.1
505,2022,10,21,4,0,0,1,3,1,1,100,115.9,129.0
506,2022,2,7,0,0,0,1,3,9,1,94,82.99,75.01
507,2022,2,9,2,0,0,1,3,0,1,83,77.53,80.0
508,2022,10,27,3,0,0,2,7,58,3,96,90.77,134.0
509,2022,9,1,3,0,0,1,3,64,1,100,85.45,117.8
510,2022,1,20,3,0,0,1,3,1,1,100,89.22,115.0
511,2022,10,19,2,0,0,1,3,78,1,100,81.86,85.5
512,2022,3,23,2,0,0,1,5,0,1,90,85.39,114.0
513,2022,10,7,4,0,0,2,7,0,3,100,171.94,179.0
514,2022,6,5,6,1,0,1,3,58,3,88,91.36,119.0
515,2022,11,26,5,1,0,1,3,24,0,97,109.18,70.0
516,2022,1,28,4,0,0,1,3,0,1,100,121.52,159.0
517,2022,7,27,2,0,0,1,3,104,1,98,90.77,139.0
518,2021,12,27,0,0,0,2,3,72,0,99,85.63,99.0
519,2022,10,7,4,0,0,2,3,81,1,100,171.94,159.2
520,2021,2,5,4,0,0,2,2,1,1,92,106.5,100.0
521,2022,7,28,3,0,0,6,4,64,3,100,93.61,120.89
522,2021,12,11,5,1,0,2,3,1,1,100,123.58,115.0
523,2021,1,9,5,1,0,1,3,103,0,100,92.13,85.0
524,2022,5,31,1,0,0,1,3,16,1,78,88.02,102.56
525,2022,9,12,0,0,0,1,0,0,0,100,85.45,119.0
526,2022,7,29,4,0,0,2,2,72,0,100,144.11,175.12
527,2021,6,23,2,0,0,7,6,24,0,96,82.18,70.0
528,2022,4,11,0,0,0,10,3,24,0,88,82.45,70.0
529,2022,7,9,5,1,0,1,2,9,1,100,157.86,172.14
530,2022,5,1,6,1,0,1,2,0,1,76,79.59,90.0
531,2022,12,19,0,0,0,3,3,0,0,77,86.44,114.0
532,2022,1,22,5,1,0,1,3,15,1,100,120.28,110.0
533,2022,7,11,0,0,0,3,2,0,1,100,109.3,119.0
534,2022,6,4,5,1,0,1,3,61,3,100,164.1,143.65
535,2022,7,29,4,0,0,3,2,24,0,100,144.11,70.0
536,2022,6,8,2,0,0,1,3,0,1,100,92.36,119.0
537,2022,1,27,3,0,0,5,2,4,0,99,87.29,70.0
538,2022,9,16,4,0,0,1,3,0,1,100,122.23,154.0
539,2022,12,16,4,0,0,2,3,94,3,100,149.38,134.1
540,2022,7,4,0,0,0,7,5,0,1,64,101.11,129.0
541,2022,11,18,4,0,0,1,6,104,1,99,129.02,169.0
542,2022,12,11,6,1,0,1,5,41,0,63,80.07,94.5
543,2022,10,28,4,0,0,1,6,24,0,95,168.05,70.0
544,2022,2,7,0,0,0,1,2,64,1,94,82.99,94.05
545,2021,4,19,0,0,0,1,5,103,1,96,76.8,85.0
546,2022,12,4,6,1,0,1,3,64,1,95,105.3,137.18
547,2022,10,9,6,1,0,1,3,64,3,100,79.53,108.3
548,2021,9,10,4,0,0,2,2,1,1,100,114.73,110.0
549,2022,9,23,4,0,0,1,3,24,0,100,147.46,70.0
550,2022,4,30,5,1,0,1,3,58,1,100,156.41,239.0
551,2022,11,11,4,0,0,1,2,64,1,100,137.21,141.55
552,2022,4,20,2,0,0,1,6,64,1,100,82.77,98.8
553,2022,4,23,5,1,0,3,5,70,1,100,136.41,220.15
554,2022,9,20,1,0,0,2,3,4,0,99,82.56,70.0
555,2022,5,6,4,0,0,2,2,55,1,100,135.53,156.27
556,2022,9,23,4,0,0,1,3,0,3,100,147.46,209.0
557,2021,3,30,1,0,0,1,5,103,1,98,75.69,85.0
558,2021,1,18,0,0,1,1,3,24,0,68,73.09,70.0
559,2022,6,27,0,0,0,1,7,61,0,95,84.45,101.15
560,2022,7,14,3,0,0,1,2,24,0,100,107.72,70.0
561,2022,7,9,5,1,0,1,3,45,1,100,157.86,113.05
562,2022,1,31,0,0,0,5,5,103,1,100,78.06,85.0
563,2022,6,23,3,0,0,1,3,1,1,100,105.87,134.0
564,2022,8,12,4,0,0,1,5,0,1,99,109.71,159.0
565,2022,3,13,6,1,0,1,3,9,0,90,87.62,91.77
566,2022,3,7,0,0,0,1,2,5,0,84,79.07,65.0
567,2022,11,10,3,0,0,1,7,0,0,96,90.7,109.0
568,2022,7,17,6,1,0,1,6,0,3,95,98.81,125.0
569,2022,8,14,6,1,0,1,2,20,0,100,83.17,61.75
570,2021,12,11,5,1,0,2,3,1,1,100,123.58,115.0
571,2022,7,6,2,0,0,1,2,16,1,100,109.12,116.1
572,2022,11,21,0,0,0,1,2,4,0,100,86.91,70.0
573,2022,6,26,6,1,0,5,2,3,0,94,82.9,70.0
574,2022,8,27,5,1,0,1,3,104,1,100,117.33,144.0
575,2021,3,1,0,0,0,1,3,1,1,99,92.14,100.0
576,2022,4,30,5,1,0,1,6,25,0,100,156.41,70.0
577,2022,1,16,6,1,0,1,2,0,0,99,83.51,99.0
578,2022,9,16,4,0,0,2,1,0,0,100,122.23,159.0
579,2022,7,31,6,1,0,1,0,0,1,90,81.33,129.0
580,2022,7,28,3,0,0,8,3,5,0,100,93.61,65.0
581,2022,6,6,0,0,0,2,6,1,1,100,86.44,0.0
582,2022,9,25,6,1,0,5,3,1,0,95,81.05,70.0
583,2022,11,11,4,0,0,2,2,58,3,100,137.21,149.0
584,2022,5,12,3,0,0,1,3,20,1,100,84.13,70.85
585,2021,11,8,0,0,0,1,3,1,1,93,73.17,105.0
586,2022,11,11,4,0,0,1,3,0,1,100,137.21,159.0
587,2022,9,10,5,1,0,1,3,64,1,100,103.01,110.58
588,2022,8,27,5,1,0,1,3,21,1,100,117.33,90.35
589,2022,1,5,2,0,0,1,2,0,1,82,73.67,90.0
590,2022,12,4,6,1,0,2,5,64,3,95,105.3,118.28
591,2022,9,26,0,0,0,1,2,5,0,100,83.7,65.0
592,2022,7,19,1,0,0,1,3,18,0,100,85.13,74.25
593,2022,1,26,2,0,0,1,6,78,1,96,75.92,68.48
594,2022,6,25,5,1,0,1,2,24,0,100,127.55,70.0
595,2021,11,4,3,0,0,1,2,25,1,91,80.18,70.0
596,2022,9,26,0,0,0,1,6,0,0,100,83.7,119.0
597,2022,12,1,3,0,0,1,1,1,1,100,104.94,110.0
598,2022,8,8,0,0,0,4,2,68,1,94,80.51,40.0
599,2022,9,10,5,1,0,1,2,58,1,100,103.01,114.0
600,2022,4,17,6,1,0,1,3,20,0,82,80.24,76.31
601,2022,6,1,2,0,0,1,3,28,1,92,91.31,78.0
602,2022,12,29,3,0,0,1,2,0,4,91,79.54,95.0
603,2022,5,27,4,0,0,2,5,41,1,100,115.71,143.1
604,2022,9,6,1,0,0,3,2,3,0,100,32.56,70.0
605,2022,10,13,3,0,0,2,2,0,1,100,84.35,114.0
606,2022,7,24,6,1,0,5,3,15,0,97,89.21,0.0
607,2022,1,8,5,1,0,1,2,0,1,100,108.21,109.0
608,2022,3,1,1,0,0,5,6,15,0,97,81.35,84.6
609,2022,1,1,5,1,0,1,2,0,1,79,92.58,89.0
610,2022,10,30,6,1,0,1,2,64,1,66,78.72,85.5
611,2022,8,25,3,0,0,1,0,5,0,99,81.73,65.0
612,2022,8,10,2,0,0,1,2,78,1,100,79.82,81.75
613,2022,7,3,6,1,0,1,3,28,1,94,90.1,70.5
614,2021,3,25,3,0,0,1,3,1,1,100,83.34,85.0
615,2022,2,14,0,0,0,1,3,0,0,91,83.93,99.0
616,2021,7,18,6,1,0,5,7,1,1,88,81.84,89.0
617,2022,1,26,2,0,0,1,3,64,0,96,75.92,80.75
618,2022,3,17,3,0,0,1,6,106,1,100,86.91,107.96
619,2022,10,13,3,0,0,1,2,9,1,100,84.35,75.6
620,2021,4,27,1,0,0,1,5,103,0,92,76.73,85.0
621,2022,10,6,3,0,0,1,2,68,1,100,84.63,40.0
622,2022,4,12,1,0,0,1,3,56,1,93,83.93,67.28
623,2022,5,21,5,1,0,1,2,64,1,100,131.73,134.83
624,2022,2,24,3,0,0,1,3,49,1,100,98.85,96.8
625,2021,3,29,0,0,0,1,0,5,0,96,73.65,65.0
626,2022,4,9,5,1,0,1,5,78,0,100,125.3,123.0
627,2022,3,11,4,0,0,1,3,25,0,100,165.51,70.0
628,2021,6,28,0,0,0,1,3,5,0,96,77.23,65.0
629,2022,1,17,0,0,0,1,7,20,1,94,77.55,52.0
630,2022,8,26,4,0,0,3,6,1,1,100,111.28,129.0
631,2022,3,20,6,1,0,5,5,3,0,91,83.91,70.0
632,2021,11,12,4,0,0,2,3,1,1,100,111.39,129.0
633,2022,5,6,4,0,0,1,3,15,0,100,135.53,65.0
634,2022,6,8,2,0,0,1,3,64,1,100,92.36,113.05
635,2022,11,18,4,0,0,1,3,1,1,99,129.02,0.0
636,2022,1,19,2,0,0,5,5,24,0,96,77.41,70.0
637,2022,10,21,4,0,0,1,3,1,1,100,115.9,129.0
638,2022,3,6,6,1,0,5,3,25,0,83,80.13,70.0
639,2022,4,15,4,0,0,1,3,24,0,100,105.14,70.0
640,2022,2,23,2,0,0,1,2,24,0,100,96.56,70.0
641,2022,6,30,3,0,0,4,3,58,1,100,91.59,112.8
642,2022,1,23,6,1,0,1,2,72,1,78,76.06,74.8
643,2022,2,6,6,1,0,1,3,1,1,100,104.88,129.0
644,2022,1,16,6,1,0,1,7,64,3,99,83.51,108.44
645,2022,9,15,3,0,0,1,6,21,1,100,87.29,64.35
646,2022,4,1,4,0,0,2,2,50,1,100,126.56,152.1
647,2022,1,23,6,1,0,1,2,0,0,78,76.06,85.0
648,2022,5,16,0,0,0,3,3,0,1,99,81.26,109.0
649,2021,9,28,1,0,0,2,2,5,4,100,82.48,65.0
650,2022,12,3,5,1,0,1,5,64,1,99,133.03,184.3
651,2022,10,23,6,1,0,1,6,45,1,90,86.64,117.8
652,2021,1,7,3,0,0,7,3,25,0,69,74.95,70.0
653,2022,4,28,3,0,0,1,3,24,0,100,98.14,70.0
654,2022,11,28,0,0,0,1,3,1,0,65,82.16,70.0
655,2022,6,23,3,0,0,1,2,3,0,100,105.87,70.0
656,2022,4,3,6,1,0,1,3,0,1,68,75.22,80.0
657,2022,12,26,0,0,0,1,7,64,1,99,82.32,121.37
658,2022,6,17,4,0,0,1,3,1,1,100,152.05,134.0
659,2022,3,4,4,0,0,2,3,1,1,100,136.06,120.0
660,2022,6,2,3,0,0,2,5,103,3,99,103.86,85.0
661,2022,6,28,1,0,0,1,1,0,1,96,83.29,105.15
662,2022,1,3,0,0,0,2,3,18,1,93,73.59,66.75
663,2022,2,21,0,0,0,1,3,104,3,100,104.04,109.65
664,2021,9,27,0,0,0,3,2,24,0,97,78.24,70.0
665,2022,4,7,3,0,0,4,3,24,0,100,88.39,70.0
666,2022,2,18,4,0,0,1,2,24,0,100,126.25,70.0
667,2022,6,16,3,0,0,1,3,0,4,100,93.95,119.0
668,2022,5,4,2,0,0,1,2,78,1,100,87.28,85.5
669,2021,1,14,3,0,0,3,3,1,1,100,85.45,105.0
670,2021,12,10,4,0,0,1,2,1,1,97,99.27,99.0
671,2022,10,27,3,0,0,1,3,52,1,96,90.77,120.6
672,2021,4,25,6,1,0,1,5,103,0,90,85.87,85.0
673,2022,9,19,0,0,0,4,6,48,1,85,82.95,107.4
674,2022,2,15,1,0,0,5,3,1,1,97,95.44,130.0
675,2022,10,21,4,0,0,1,2,24,0,100,115.9,70.0
676,2022,7,21,3,0,0,1,3,0,1,100,94.72,129.0
677,2022,10,22,5,1,0,2,1,82,1,100,136.45,116.95
678,2022,3,19,5,1,0,1,3,24,0,100,142.26,70.0
679,2021,8,14,5,1,0,1,3,1,1,98,111.62,115.0
680,2022,8,21,6,1,0,1,7,41,0,72,82.68,89.1
681,2021,4,13,1,0,0,1,2,5,4,82,76.78,65.0
682,2022,5,26,3,0,0,1,3,5,0,100,94.61,65.0
683,2022,10,19,2,0,0,1,6,49,1,100,81.86,90.97
684,2022,6,2,3,0,0,7,2,24,0,99,103.86,70.0
685,2022,6,25,5,1,0,1,4,58,0,100,127.55,124.0
686,2022,9,2,4,0,0,10,3,0,1,100,127.68,149.0
687,2022,7,19,1,0,0,5,2,52,1,100,85.13,116.1
688,2022,3,8,1,0,0,1,0,0,1,100,94.95,95.0
689,2022,3,25,4,0,0,2,5,15,0,100,149.51,65.0
690,2022,6,23,3,0,0,1,3,1,1,100,105.87,134.0
691,2022,4,7,3,0,0,7,0,24,0,100,88.39,70.0
692,2022,12,12,0,0,0,1,3,107,1,85,84.8,72.0
693,2022,8,6,5,1,0,4,3,50,1,100,117.92,117.63
694,2022,7,30,5,1,0,1,2,0,0,100,150.52,199.0
695,2022,5,28,5,1,0,1,3,58,3,100,121.25,149.0
696,2022,4,7,3,0,0,1,3,24,0,100,88.39,70.0
697,2022,6,16,3,0,0,1,3,72,1,100,93.95,104.72
698,2022,10,13,3,0,0,1,7,24,0,100,84.35,70.0
699,2022,4,4,0,0,0,1,2,0,1,99,81.87,114.0
700,2022,11,17,3,0,0,1,2,0,1,90,85.09,100.0
701,2021,10,13,2,0,0,1,2,24,0,84,79.52,70.0
702,2021,12,27,0,0,0,2,3,103,3,99,85.63,85.0
703,2022,8,13,5,1,0,1,6,0,1,100,112.73,140.0
704,2022,9,22,3,0,0,1,7,0,1,99,96.31,119.0
705,2022,7,5,1,0,0,1,3,5,1,93,93.76,65.0
706,2022,7,18,0,0,0,4,3,3,1,100,85.2,70.0
707,2022,5,9,0,0,0,1,0,0,4,89,80.74,95.0
708,2022,9,9,4,0,0,1,3,106,1,100,99.83,102.6
709,2022,8,3,2,0,0,1,2,106,1,95,95.08,107.24
710,2022,2,15,1,0,0,5,7,1,1,97,95.44,145.0
711,2022,3,14,0,0,0,1,3,106,1,85,77.05,99.63
712,2021,9,20,0,0,0,1,2,5,0,97,77.94,65.0
713,2022,8,4,3,0,0,3,5,106,1,100,94.15,120.56
714,2022,1,1,5,1,0,1,2,0,0,79,92.58,99.0
715,2022,1,6,3,0,0,1,3,58,3,84,76.19,89.0
716,2022,6,3,4,0,0,2,2,106,1,100,153.43,179.1
717,2022,6,17,4,0,0,1,3,58,0,100,152.05,189.0
718,2021,3,22,0,0,0,4,2,5,0,83,73.83,65.0
719,2022,3,18,4,0,0,1,4,25,0,98,141.58,70.0
720,2022,9,12,0,0,0,4,3,25,0,100,85.45,70.0
721,2021,2,15,0,0,1,4,5,3,0,93,69.71,70.0
722,2022,11,4,4,0,0,1,3,102,0,93,115.84,118.15
723,2022,1,3,0,0,0,1,2,9,1,93,73.59,75.6
724,2022,9,2,4,0,0,2,2,21,1,100,127.68,90.35
725,2022,4,22,4,0,0,1,7,9,1,100,145.64,172.14
726,2022,3,2,2,0,0,1,3,5,0,99,84.76,65.0
727,2022,4,25,0,0,0,1,3,56,1,86,84.11,79.38
728,2022,7,10,6,1,0,5,2,0,0,97,102.02,175.0
729,2022,6,29,2,0,0,1,3,64,0,100,88.57,100.99
730,2021,9,26,6,1,0,5,3,14,0,94,84.26,70.0
731,2022,2,22,1,0,0,1,6,24,0,100,99.05,70.0
732,2022,12,16,4,0,0,2,2,68,1,100,149.38,40.0
733,2022,5,5,3,0,0,1,6,55,1,99,89.27,110.3
734,2022,10,14,4,0,0,2,2,58,1,100,132.17,159.0
735,2022,12,17,5,1,0,1,3,0,1,79,127.26,179.0
736,2022,3,31,3,0,0,1,6,4,0,100,94.99,70.0
737,2022,3,4,4,0,0,1,1,24,0,100,136.06,70.0
738,2021,3,21,6,1,0,5,3,25,0,93,74.51,70.0
739,2021,2,27,5,1,0,2,6,1,1,100,103.6,125.0
740,2022,6,9,3,0,0,1,3,0,1,100,96.16,119.0
741,2022,1,16,6,1,0,9,5,61,0,99,83.51,76.5
742,2022,12,23,4,0,0,4,7,39,3,70,88.56,113.54
743,2022,8,9,1,0,0,3,2,5,0,95,79.81,65.0
744,2022,6,12,6,1,0,1,5,103,1,86,84.34,85.0
745,2022,9,7,2,0,0,1,3,24,0,100,88.23,70.0
746,2021,9,12,6,1,0,1,3,1,1,89,84.75,85.0
747,2022,2,6,6,1,0,1,3,0,0,100,104.88,95.0
748,2021,8,22,6,1,0,4,3,25,0,82,81.36,70.0
749,2022,10,7,4,0,0,1,5,4,0,100,171.94,70.0
750,2022,10,20,3,0,0,1,3,0,1,96,81.19,85.0
751,2022,9,16,4,0,0,2,7,0,0,100,122.23,179.0
752,2022,4,24,6,1,0,1,2,0,1,85,95.1,131.45
753,2021,5,21,4,0,0,2,3,1,1,100,105.12,110.0
754,2022,5,25,2,0,0,1,3,4,0,100,88.4,70.0
755,2021,3,4,3,0,0,1,3,1,1,96,81.32,95.0
756,2022,7,14,3,0,0,3,6,1,1,100,107.72,124.0
757,2022,3,6,6,1,0,5,6,3,0,83,80.13,70.0
758,2022,7,13,2,0,0,1,3,0,0,100,104.96,175.0
759,2022,9,12,0,0,0,5,2,25,0,100,85.45,70.0
760,2022,11,9,2,0,0,2,3,1,1,100,89.3,115.0
761,2022,3,24,3,0,0,1,1,104,3,99,83.38,104.0
762,2022,1,27,3,0,0,1,3,64,1,99,87.29,98.8
763,2022,6,30,3,0,0,2,2,20,1,100,91.59,91.36
764,2022,12,26,0,0,0,1,2,48,1,99,82.32,97.47
765,2022,4,8,4,0,0,2,5,0,0,100,136.23,65.0
766,2022,12,4,6,1,0,2,6,64,3,95,105.3,118.28
767,2022,7,21,3,0,0,1,1,20,1,100,94.72,83.85
768,2022,12,1,3,0,0,1,2,78,1,100,104.94,100.5
769,2022,3,8,1,0,0,1,3,25,0,100,94.95,70.0
770,2022,3,24,3,0,0,1,2,78,1,99,83.38,74.25
771,2022,8,12,4,0,0,1,2,58,3,99,109.71,130.0
772,2022,6,30,3,0,0,1,2,3,0,100,91.59,70.0
773,2022,4,25,0,0,0,1,6,72,1,86,84.11,118.86
774,2022,9,16,4,0,0,1,5,24,0,100,122.23,70.0
775,2022,10,28,4,0,0,2,3,78,1,95,168.05,179.25
776,2022,2,20,6,1,0,5,2,14,0,92,107.71,70.0
777,2021,2,23,1,0,0,1,3,1,1,99,85.17,95.0
778,2022,8,29,0,0,0,4,3,4,0,93,81.64,70.0
779,2022,1,4,1,0,0,2,7,64,3,91,75.58,98.8
780,2022,12,16,4,0,0,1,3,0,3,100,149.38,209.0
781,2022,7,6,2,0,0,1,2,0,1,100,109.12,109.0
782,2022,7,1,4,0,0,1,3,68,1,100,124.75,60.0
783,2022,4,28,3,0,0,1,7,0,1,100,98.14,134.0
784,2022,5,3,1,0,0,1,6,56,1,98,86.08,88.27
785,2022,12,31,5,1,0,1,7,0,0,87,98.9,109.0
786,2022,2,21,0,0,0,4,3,25,0,100,104.04,70.0
787,2022,12,9,4,0,0,1,3,64,1,89,103.1,94.05
788,2022,6,5,6,1,0,1,2,58,1,88,91.36,128.8
789,2022,2,11,4,0,0,1,7,1,1,100,119.76,120.0
790,2022,10,22,5,1,0,1,3,43,1,100,136.45,198.55
791,2022,4,27,2,0,0,1,3,3,0,100,85.68,70.0
792,2021,3,20,5,1,0,1,3,1,0,99,103.79,100.0
793,2022,11,26,5,1,0,1,6,106,1,97,109.18,113.05
794,2022,7,14,3,0,0,1,3,0,0,100,107.72,175.0
795,2022,9,10,5,1,0,1,6,78,1,100,103.01,100.5
796,2022,4,8,4,0,0,2,2,27,1,100,136.23,113.0
797,2022,12,1,3,0,0,1,3,104,1,100,104.94,134.0
798,2022,8,22,0,0,0,1,2,5,0,96,84.63,65.0
799,2022,9,30,4,0,0,3,2,0,1,100,142.96,174.0
800,2022,6,30,3,0,0,1,3,58,1,100,91.59,112.8
801,2022,5,27,4,0,0,1,2,104,1,100,115.71,139.0
802,2022,10,19,2,0,0,1,1,58,1,100,81.86,124.0
803,2022,11,26,5,1,0,1,6,55,1,97,109.18,127.4
804,2022,4,27,2,0,0,1,6,64,1,100,85.68,108.3
805,2022,11,21,0,0,0,7,1,41,1,100,86.91,98.1
806,2022,2,21,0,0,0,1,2,0,0,100,104.04,99.0
807,2022,4,14,3,0,0,1,2,41,1,100,87.7,107.1
808,2022,5,14,5,1,0,1,2,0,1,100,125.86,169.0
809,2022,4,20,2,0,0,1,6,24,0,100,82.77,70.0
810,2022,7,8,4,0,0,1,3,0,1,100,150.47,149.0
811,2022,9,4,6,1,0,1,2,0,1,83,109.24,80.0
812,2022,9,9,4,0,0,1,6,9,1,100,99.83,115.91
813,2022,9,16,4,0,0,1,2,106,0,100,122.23,116.1
814,2022,1,8,5,1,0,1,2,58,3,100,108.21,140.6
815,2022,4,1,4,0,0,2,2,78,3,100,126.56,126.75
816,2022,9,25,6,1,0,2,2,68,1,95,81.05,40.0
817,2022,3,11,4,0,0,2,6,53,1,100,165.51,167.54
818,2022,11,14,0,0,0,1,6,64,1,71,81.7,116.02
819,2022,9,23,4,0,0,1,2,9,1,100,147.46,111.59
820,2022,7,17,6,1,0,1,3,0,0,95,98.81,115.0
821,2021,2,13,5,1,0,2,2,1,1,100,107.83,110.0
822,2022,12,29,3,0,0,2,7,41,1,91,79.54,98.1
823,2022,7,4,0,0,0,1,2,0,4,64,101.11,99.0
824,2022,12,29,3,0,0,1,3,64,3,91,79.54,74.4
825,2022,3,25,4,0,0,1,3,43,1,100,149.51,246.05
826,2022,7,20,2,0,0,1,3,0,1,100,96.5,139.0
827,2022,7,16,5,1,0,1,3,56,1,100,130.04,92.64
828,2022,12,6,1,0,0,2,2,37,1,84,80.0,82.21
829,2022,10,27,3,0,0,1,2,5,1,96,90.77,65.0
830,2022,3,9,2,0,0,5,2,1,1,100,93.82,119.0
831,2022,2,23,2,0,0,1,3,24,0,100,96.56,70.0
832,2022,7,25,0,0,0,1,1,106,0,99,88.52,109.0
833,2022,3,27,6,1,0,1,2,9,1,63,79.46,71.4
